frame_id,kp_name,kp_index,x_2d,y_2d
885,left_knee,13,NaN,NaN
885,right_knee,14,NaN,NaN
885,left_ankle,15,NaN,NaN
885,right_ankle,16,NaN,NaN
886,nose,0,539.2955,93.48288
886,left_eye,1,656.1447,0.0
886,right_eye,2,442.3056,0.0
886,left_ear,3,857.64026,63.59375
886,right_ear,4,NaN,NaN
886,left_shoulder,5,1189.3379,629.68
886,right_shoulder,6,152.1239,718.4378
886,left_elbow,7,NaN,NaN
886,right_elbow,8,NaN,NaN
886,left_wrist,9,NaN,NaN
886,right_wrist,10,NaN,NaN
886,left_hip,11,NaN,NaN
886,right_hip,12,NaN,NaN
886,left_knee,13,NaN,NaN
886,right_knee,14,NaN,NaN
886,left_ankle,15,NaN,NaN
886,right_ankle,16,NaN,NaN
887,nose,0,538.4267,96.36047
887,left_eye,1,655.27954,0.0
887,right_eye,2,439.3232,0.0
887,left_ear,3,856.2158,57.827454
887,right_ear,4,NaN,NaN
887,left_shoulder,5,1183.1937,628.15137
887,right_shoulder,6,149.59753,720.7767
887,left_elbow,7,NaN,NaN
887,right_elbow,8,NaN,NaN
887,left_wrist,9,NaN,NaN
887,right_wrist,10,NaN,NaN
887,left_hip,11,NaN,NaN
887,right_hip,12,NaN,NaN
887,left_knee,13,NaN,NaN
887,right_knee,14,NaN,NaN
887,left_ankle,15,NaN,NaN
887,right_ankle,16,NaN,NaN
888,nose,0,535.40784,101.56839
888,left_eye,1,655.5521,0.0
888,right_eye,2,432.49637,0.0
888,left_ear,3,854.28186,75.38513
888,right_ear,4,NaN,NaN
888,left_shoulder,5,1186.2249,656.60156
888,right_shoulder,6,136.9925,708.2569
888,left_elbow,7,NaN,NaN
888,right_elbow,8,NaN,NaN
888,left_wrist,9,NaN,NaN
888,right_wrist,10,NaN,NaN
888,left_hip,11,NaN,NaN
888,right_hip,12,NaN,NaN
888,left_knee,13,NaN,NaN
888,right_knee,14,NaN,NaN
888,left_ankle,15,NaN,NaN
888,right_ankle,16,NaN,NaN
889,nose,0,536.62866,102.950714
889,left_eye,1,656.9641,0.0
889,right_eye,2,433.21808,0.0
889,left_ear,3,857.1819,73.70279
889,right_ear,4,NaN,NaN
889,left_shoulder,5,1188.032,655.82355
889,right_shoulder,6,139.63922,710.8467
889,left_elbow,7,NaN,NaN
889,right_elbow,8,NaN,NaN
889,left_wrist,9,NaN,NaN
889,right_wrist,10,NaN,NaN
889,left_hip,11,NaN,NaN
889,right_hip,12,NaN,NaN
889,left_knee,13,NaN,NaN
889,right_knee,14,NaN,NaN
889,left_ankle,15,NaN,NaN
889,right_ankle,16,NaN,NaN
890,nose,0,537.3815,101.92917
890,left_eye,1,657.9315,0.0
890,right_eye,2,433.31433,0.0
890,left_ear,3,857.5312,72.94147
890,right_ear,4,NaN,NaN
890,left_shoulder,5,1186.3303,652.17255
890,right_shoulder,6,140.04376,708.9916
890,left_elbow,7,NaN,NaN
890,right_elbow,8,NaN,NaN
890,left_wrist,9,NaN,NaN
890,right_wrist,10,NaN,NaN
890,left_hip,11,NaN,NaN
890,right_hip,12,NaN,NaN
890,left_knee,13,NaN,NaN
890,right_knee,14,NaN,NaN
890,left_ankle,15,NaN,NaN
890,right_ankle,16,NaN,NaN
891,nose,0,536.4211,101.25015
891,left_eye,1,656.241,0.0
891,right_eye,2,433.21512,0.0
891,left_ear,3,855.55597,73.06192
891,right_ear,4,NaN,NaN
891,left_shoulder,5,1186.7966,653.0412
891,right_shoulder,6,141.8363,709.0351
891,left_elbow,7,NaN,NaN
891,right_elbow,8,NaN,NaN
891,left_wrist,9,NaN,NaN
891,right_wrist,10,NaN,NaN
891,left_hip,11,NaN,NaN
891,right_hip,12,NaN,NaN
891,left_knee,13,NaN,NaN
891,right_knee,14,NaN,NaN
891,left_ankle,15,NaN,NaN
891,right_ankle,16,NaN,NaN
892,nose,0,537.9092,101.709076
892,left_eye,1,659.17017,0.0
892,right_eye,2,434.19824,0.0
892,left_ear,3,860.7946,69.30182
892,right_ear,4,NaN,NaN
892,left_shoulder,5,1192.183,653.5458
892,right_shoulder,6,139.88159,711.1726
892,left_elbow,7,NaN,NaN
892,right_elbow,8,NaN,NaN
892,left_wrist,9,NaN,NaN
892,right_wrist,10,NaN,NaN
892,left_hip,11,NaN,NaN
892,right_hip,12,NaN,NaN
892,left_knee,13,NaN,NaN
892,right_knee,14,NaN,NaN
892,left_ankle,15,NaN,NaN
892,right_ankle,16,NaN,NaN
893,nose,0,540.5851,101.854614
893,left_eye,1,661.6858,0.0
893,right_eye,2,436.38663,0.0
893,left_ear,3,862.5359,68.78003
893,right_ear,4,NaN,NaN
893,left_shoulder,5,1191.1716,650.94727
893,right_shoulder,6,141.08624,711.53784
893,left_elbow,7,NaN,NaN
893,right_elbow,8,NaN,NaN
893,left_wrist,9,NaN,NaN
893,right_wrist,10,NaN,NaN
893,left_hip,11,NaN,NaN
893,right_hip,12,NaN,NaN
893,left_knee,13,NaN,NaN
893,right_knee,14,NaN,NaN
893,left_ankle,15,NaN,NaN
893,right_ankle,16,NaN,NaN
894,nose,0,544.4605,100.848724
894,left_eye,1,661.7606,0.0
894,right_eye,2,440.6361,0.0
894,left_ear,3,857.67267,67.68805
894,right_ear,4,NaN,NaN
894,left_shoulder,5,1191.6511,647.4953
894,right_shoulder,6,145.19977,708.78015
894,left_elbow,7,NaN,NaN
894,right_elbow,8,NaN,NaN
894,left_wrist,9,NaN,NaN
894,right_wrist,10,NaN,NaN
894,left_hip,11,NaN,NaN
894,right_hip,12,NaN,NaN
894,left_knee,13,NaN,NaN
894,right_knee,14,NaN,NaN
894,left_ankle,15,NaN,NaN
894,right_ankle,16,NaN,NaN
895,nose,0,543.384,98.624054
895,left_eye,1,660.87695,0.0
895,right_eye,2,438.77304,0.0
895,left_ear,3,857.4192,64.78531
895,right_ear,4,NaN,NaN
895,left_shoulder,5,1194.3755,647.58374
895,right_shoulder,6,143.80188,707.8019
895,left_elbow,7,NaN,NaN
895,right_elbow,8,NaN,NaN
895,left_wrist,9,NaN,NaN
895,right_wrist,10,NaN,NaN
895,left_hip,11,NaN,NaN
895,right_hip,12,NaN,NaN
895,left_knee,13,NaN,NaN
895,right_knee,14,NaN,NaN
895,left_ankle,15,NaN,NaN
895,right_ankle,16,NaN,NaN
896,nose,0,544.98676,88.49295
896,left_eye,1,651.0498,0.0
896,right_eye,2,450.99634,0.11340332
896,left_ear,3,837.7376,67.86313
896,right_ear,4,NaN,NaN
896,left_shoulder,5,1182.1064,608.5883
896,right_shoulder,6,161.45496,700.3987
896,left_elbow,7,NaN,NaN
896,right_elbow,8,NaN,NaN
896,left_wrist,9,NaN,NaN
896,right_wrist,10,NaN,NaN
896,left_hip,11,NaN,NaN
896,right_hip,12,NaN,NaN
896,left_knee,13,NaN,NaN
896,right_knee,14,NaN,NaN
896,left_ankle,15,NaN,NaN
896,right_ankle,16,NaN,NaN
897,nose,0,540.6639,91.342834
897,left_eye,1,651.53375,0.0
897,right_eye,2,445.44867,0.0
897,left_ear,3,837.76025,84.35547
897,right_ear,4,NaN,NaN
897,left_shoulder,5,1176.98,625.0411
897,right_shoulder,6,153.76575,681.2651
897,left_elbow,7,NaN,NaN
897,right_elbow,8,NaN,NaN
897,left_wrist,9,NaN,NaN
897,right_wrist,10,NaN,NaN
897,left_hip,11,NaN,NaN
897,right_hip,12,NaN,NaN
897,left_knee,13,NaN,NaN
897,right_knee,14,NaN,NaN
897,left_ankle,15,NaN,NaN
897,right_ankle,16,NaN,NaN
898,nose,0,544.6495,91.568726
898,left_eye,1,654.0439,0.0
898,right_eye,2,450.74673,1.9119263
898,left_ear,3,836.8485,87.164154
898,right_ear,4,NaN,NaN
898,left_shoulder,5,1170.6926,615.41266
898,right_shoulder,6,157.82697,671.21936
898,left_elbow,7,NaN,NaN
898,right_elbow,8,NaN,NaN
898,left_wrist,9,NaN,NaN
898,right_wrist,10,NaN,NaN
898,left_hip,11,NaN,NaN
898,right_hip,12,NaN,NaN
898,left_knee,13,NaN,NaN
898,right_knee,14,NaN,NaN
898,left_ankle,15,NaN,NaN
898,right_ankle,16,NaN,NaN
899,nose,0,542.583,90.627594
899,left_eye,1,652.1624,0.0
899,right_eye,2,450.59433,1.4538574
899,left_ear,3,834.58484,89.8913
899,right_ear,4,NaN,NaN
899,left_shoulder,5,1168.5035,614.3036
899,right_shoulder,6,156.56128,670.3
899,left_elbow,7,NaN,NaN
899,right_elbow,8,NaN,NaN
899,left_wrist,9,NaN,NaN
899,right_wrist,10,NaN,NaN
899,left_hip,11,NaN,NaN
899,right_hip,12,NaN,NaN
899,left_knee,13,NaN,NaN
899,right_knee,14,NaN,NaN
899,left_ankle,15,NaN,NaN
899,right_ankle,16,NaN,NaN
900,nose,0,538.7286,89.943054
900,left_eye,1,648.9793,0.0
900,right_eye,2,447.7187,0.0
900,left_ear,3,831.8351,90.85867
900,right_ear,4,NaN,NaN
900,left_shoulder,5,1168.1832,616.6364
900,right_shoulder,6,151.18219,671.4437
900,left_elbow,7,NaN,NaN
900,right_elbow,8,NaN,NaN
900,left_wrist,9,NaN,NaN
900,right_wrist,10,NaN,NaN
900,left_hip,11,NaN,NaN
900,right_hip,12,NaN,NaN
900,left_knee,13,NaN,NaN
900,right_knee,14,NaN,NaN
900,left_ankle,15,NaN,NaN
900,right_ankle,16,NaN,NaN
901,nose,0,535.9886,87.39072
901,left_eye,1,647.6339,0.0
901,right_eye,2,442.90112,0.0
901,left_ear,3,831.744,82.23184
901,right_ear,4,NaN,NaN
901,left_shoulder,5,1168.7079,610.3701
901,right_shoulder,6,146.98297,664.0539
901,left_elbow,7,NaN,NaN
901,right_elbow,8,NaN,NaN
901,left_wrist,9,NaN,NaN
901,right_wrist,10,NaN,NaN
901,left_hip,11,NaN,NaN
901,right_hip,12,NaN,NaN
901,left_knee,13,NaN,NaN
901,right_knee,14,NaN,NaN
901,left_ankle,15,NaN,NaN
901,right_ankle,16,NaN,NaN
902,nose,0,531.8524,83.540375
902,left_eye,1,645.3936,0.0
902,right_eye,2,438.72757,0.0
902,left_ear,3,833.4069,77.946655
902,right_ear,4,NaN,NaN
902,left_shoulder,5,1174.1743,608.0719
902,right_shoulder,6,144.9403,662.69867
902,left_elbow,7,NaN,NaN
902,right_elbow,8,NaN,NaN
902,left_wrist,9,NaN,NaN
902,right_wrist,10,NaN,NaN
902,left_hip,11,NaN,NaN
902,right_hip,12,NaN,NaN
902,left_knee,13,NaN,NaN
902,right_knee,14,NaN,NaN
902,left_ankle,15,NaN,NaN
902,right_ankle,16,NaN,NaN
903,nose,0,535.58374,80.98981
903,left_eye,1,645.9871,0.0
903,right_eye,2,441.43942,0.0
903,left_ear,3,826.6361,76.67297
903,right_ear,4,NaN,NaN
903,left_shoulder,5,1167.4517,602.52856
903,right_shoulder,6,148.52637,654.62134
903,left_elbow,7,NaN,NaN
903,right_elbow,8,NaN,NaN
903,left_wrist,9,NaN,NaN
903,right_wrist,10,NaN,NaN
903,left_hip,11,NaN,NaN
903,right_hip,12,NaN,NaN
903,left_knee,13,NaN,NaN
903,right_knee,14,NaN,NaN
903,left_ankle,15,NaN,NaN
903,right_ankle,16,NaN,NaN
904,nose,0,541.8064,73.7861
904,left_eye,1,645.5878,0.0
904,right_eye,2,NaN,NaN
904,left_ear,3,822.7933,59.84973
904,right_ear,4,NaN,NaN
904,left_shoulder,5,1169.3802,578.6473
904,right_shoulder,6,162.42105,660.5852
904,left_elbow,7,NaN,NaN
904,right_elbow,8,NaN,NaN
904,left_wrist,9,NaN,NaN
904,right_wrist,10,NaN,NaN
904,left_hip,11,NaN,NaN
904,right_hip,12,NaN,NaN
904,left_knee,13,NaN,NaN
904,right_knee,14,NaN,NaN
904,left_ankle,15,NaN,NaN
904,right_ankle,16,NaN,NaN
905,nose,0,542.9637,70.557465
905,left_eye,1,647.0133,0.0
905,right_eye,2,NaN,NaN
905,left_ear,3,825.80164,53.640625
905,right_ear,4,NaN,NaN
905,left_shoulder,5,1170.7109,570.9228
905,right_shoulder,6,164.59982,650.57355
905,left_elbow,7,NaN,NaN
905,right_elbow,8,NaN,NaN
905,left_wrist,9,NaN,NaN
905,right_wrist,10,NaN,NaN
905,left_hip,11,NaN,NaN
905,right_hip,12,NaN,NaN
905,left_knee,13,NaN,NaN
905,right_knee,14,NaN,NaN
905,left_ankle,15,NaN,NaN
905,right_ankle,16,NaN,NaN
906,nose,0,543.5206,70.7168
906,left_eye,1,647.1929,0.0
906,right_eye,2,NaN,NaN
906,left_ear,3,825.33496,55.043335
906,right_ear,4,NaN,NaN
906,left_shoulder,5,1169.8611,568.2645
906,right_shoulder,6,163.46194,651.9314
906,left_elbow,7,NaN,NaN
906,right_elbow,8,NaN,NaN
906,left_wrist,9,NaN,NaN
906,right_wrist,10,NaN,NaN
906,left_hip,11,NaN,NaN
906,right_hip,12,NaN,NaN
906,left_knee,13,NaN,NaN
906,right_knee,14,NaN,NaN
906,left_ankle,15,NaN,NaN
906,right_ankle,16,NaN,NaN
907,nose,0,537.14813,77.65851
907,left_eye,1,649.3807,0.0
907,right_eye,2,444.1351,0.0
907,left_ear,3,833.4581,71.272064
907,right_ear,4,NaN,NaN
907,left_shoulder,5,1164.5334,591.70746
907,right_shoulder,6,155.52643,643.2422
907,left_elbow,7,NaN,NaN
907,right_elbow,8,NaN,NaN
907,left_wrist,9,NaN,NaN
907,right_wrist,10,NaN,NaN
907,left_hip,11,NaN,NaN
907,right_hip,12,NaN,NaN
907,left_knee,13,NaN,NaN
907,right_knee,14,NaN,NaN
907,left_ankle,15,NaN,NaN
907,right_ankle,16,NaN,NaN
908,nose,0,538.5771,75.89572
908,left_eye,1,649.96545,0.0
908,right_eye,2,447.39578,0.0
908,left_ear,3,831.64685,73.68735
908,right_ear,4,NaN,NaN
908,left_shoulder,5,1166.3606,593.4265
908,right_shoulder,6,157.11786,642.29224
908,left_elbow,7,NaN,NaN
908,right_elbow,8,NaN,NaN
908,left_wrist,9,NaN,NaN
908,right_wrist,10,NaN,NaN
908,left_hip,11,NaN,NaN
908,right_hip,12,NaN,NaN
908,left_knee,13,NaN,NaN
908,right_knee,14,NaN,NaN
908,left_ankle,15,NaN,NaN
908,right_ankle,16,NaN,NaN
909,nose,0,538.1635,76.26364
909,left_eye,1,650.6559,0.0
909,right_eye,2,446.1564,0.0
909,left_ear,3,833.88574,71.58206
909,right_ear,4,NaN,NaN
909,left_shoulder,5,1167.6396,594.44946
909,right_shoulder,6,154.09192,644.6511
909,left_elbow,7,NaN,NaN
909,right_elbow,8,NaN,NaN
909,left_wrist,9,NaN,NaN
909,right_wrist,10,NaN,NaN
909,left_hip,11,NaN,NaN
909,right_hip,12,NaN,NaN
909,left_knee,13,NaN,NaN
909,right_knee,14,NaN,NaN
909,left_ankle,15,NaN,NaN
909,right_ankle,16,NaN,NaN
910,nose,0,539.5349,76.72531
910,left_eye,1,651.7493,0.0
910,right_eye,2,447.7018,0.0
910,left_ear,3,834.6634,74.10141
910,right_ear,4,NaN,NaN
910,left_shoulder,5,1164.595,592.72864
910,right_shoulder,6,157.95282,643.29895
910,left_elbow,7,NaN,NaN
910,right_elbow,8,NaN,NaN
910,left_wrist,9,NaN,NaN
910,right_wrist,10,NaN,NaN
910,left_hip,11,NaN,NaN
910,right_hip,12,NaN,NaN
910,left_knee,13,NaN,NaN
910,right_knee,14,NaN,NaN
910,left_ankle,15,NaN,NaN
910,right_ankle,16,NaN,NaN
911,nose,0,536.92725,76.165985
911,left_eye,1,650.52484,0.0
911,right_eye,2,445.44727,0.0
911,left_ear,3,835.57074,73.4888
911,right_ear,4,NaN,NaN
911,left_shoulder,5,1165.6965,593.98254
911,right_shoulder,6,155.00543,643.5721
911,left_elbow,7,NaN,NaN
911,right_elbow,8,NaN,NaN
911,left_wrist,9,NaN,NaN
911,right_wrist,10,NaN,NaN
911,left_hip,11,NaN,NaN
911,right_hip,12,NaN,NaN
911,left_knee,13,NaN,NaN
911,right_knee,14,NaN,NaN
911,left_ankle,15,NaN,NaN
911,right_ankle,16,NaN,NaN
912,nose,0,538.574,77.00131
912,left_eye,1,651.5643,0.0
912,right_eye,2,446.57803,0.0
912,left_ear,3,836.6439,72.32837
912,right_ear,4,NaN,NaN
912,left_shoulder,5,1165.3513,595.6978
912,right_shoulder,6,157.3576,646.93555
912,left_elbow,7,NaN,NaN
912,right_elbow,8,NaN,NaN
912,left_wrist,9,NaN,NaN
912,right_wrist,10,NaN,NaN
912,left_hip,11,NaN,NaN
912,right_hip,12,NaN,NaN
912,left_knee,13,NaN,NaN
912,right_knee,14,NaN,NaN
912,left_ankle,15,NaN,NaN
912,right_ankle,16,NaN,NaN
913,nose,0,540.42773,78.05322
913,left_eye,1,652.71686,0.0
913,right_eye,2,447.84842,0.0
913,left_ear,3,837.3285,70.08478
913,right_ear,4,NaN,NaN
913,left_shoulder,5,1163.9563,594.29645
913,right_shoulder,6,161.19336,643.6728
913,left_elbow,7,NaN,NaN
913,right_elbow,8,NaN,NaN
913,left_wrist,9,NaN,NaN
913,right_wrist,10,NaN,NaN
913,left_hip,11,NaN,NaN
913,right_hip,12,NaN,NaN
913,left_knee,13,NaN,NaN
913,right_knee,14,NaN,NaN
913,left_ankle,15,NaN,NaN
913,right_ankle,16,NaN,NaN
914,nose,0,542.077,77.05005
914,left_eye,1,653.2415,0.0
914,right_eye,2,449.5669,0.0
914,left_ear,3,835.1243,70.54172
914,right_ear,4,NaN,NaN
914,left_shoulder,5,1159.9442,589.3417
914,right_shoulder,6,162.90057,639.2921
914,left_elbow,7,NaN,NaN
914,right_elbow,8,NaN,NaN
914,left_wrist,9,NaN,NaN
914,right_wrist,10,NaN,NaN
914,left_hip,11,NaN,NaN
914,right_hip,12,NaN,NaN
914,left_knee,13,NaN,NaN
914,right_knee,14,NaN,NaN
914,left_ankle,15,NaN,NaN
914,right_ankle,16,NaN,NaN
915,nose,0,543.4542,77.941895
915,left_eye,1,655.5327,0.0
915,right_eye,2,450.9901,0.0
915,left_ear,3,839.1985,68.1965
915,right_ear,4,NaN,NaN
915,left_shoulder,5,1164.7571,590.53973
915,right_shoulder,6,162.86108,642.1916
915,left_elbow,7,NaN,NaN
915,right_elbow,8,NaN,NaN
915,left_wrist,9,NaN,NaN
915,right_wrist,10,NaN,NaN
915,left_hip,11,NaN,NaN
915,right_hip,12,NaN,NaN
915,left_knee,13,NaN,NaN
915,right_knee,14,NaN,NaN
915,left_ankle,15,NaN,NaN
915,right_ankle,16,NaN,NaN
916,nose,0,542.45496,77.70697
916,left_eye,1,654.0658,0.0
916,right_eye,2,450.56027,0.0
916,left_ear,3,837.43164,70.29602
916,right_ear,4,NaN,NaN
916,left_shoulder,5,1163.7158,590.5114
916,right_shoulder,6,165.56128,644.3352
916,left_elbow,7,NaN,NaN
916,right_elbow,8,NaN,NaN
916,left_wrist,9,NaN,NaN
916,right_wrist,10,NaN,NaN
916,left_hip,11,NaN,NaN
916,right_hip,12,NaN,NaN
916,left_knee,13,NaN,NaN
916,right_knee,14,NaN,NaN
916,left_ankle,15,NaN,NaN
916,right_ankle,16,NaN,NaN
917,nose,0,544.17957,77.83658
917,left_eye,1,655.6276,0.0
917,right_eye,2,452.14145,0.0
917,left_ear,3,838.6554,70.23547
917,right_ear,4,NaN,NaN
917,left_shoulder,5,1168.3145,594.5626
917,right_shoulder,6,163.1795,649.2218
917,left_elbow,7,NaN,NaN
917,right_elbow,8,NaN,NaN
917,left_wrist,9,NaN,NaN
917,right_wrist,10,NaN,NaN
917,left_hip,11,NaN,NaN
917,right_hip,12,NaN,NaN
917,left_knee,13,NaN,NaN
917,right_knee,14,NaN,NaN
917,left_ankle,15,NaN,NaN
917,right_ankle,16,NaN,NaN
918,nose,0,544.40906,77.71576
918,left_eye,1,655.23785,0.0
918,right_eye,2,452.32718,0.0
918,left_ear,3,837.6699,68.46069
918,right_ear,4,NaN,NaN
918,left_shoulder,5,1169.5132,593.92303
918,right_shoulder,6,164.96234,649.8651
918,left_elbow,7,NaN,NaN
918,right_elbow,8,NaN,NaN
918,left_wrist,9,NaN,NaN
918,right_wrist,10,NaN,NaN
918,left_hip,11,NaN,NaN
918,right_hip,12,NaN,NaN
918,left_knee,13,NaN,NaN
918,right_knee,14,NaN,NaN
918,left_ankle,15,NaN,NaN
918,right_ankle,16,NaN,NaN
919,nose,0,544.958,77.79413
919,left_eye,1,656.04285,0.0
919,right_eye,2,453.0309,0.0
919,left_ear,3,839.3738,68.319336
919,right_ear,4,NaN,NaN
919,left_shoulder,5,1170.6144,595.1479
919,right_shoulder,6,167.15228,651.3403
919,left_elbow,7,NaN,NaN
919,right_elbow,8,NaN,NaN
919,left_wrist,9,NaN,NaN
919,right_wrist,10,NaN,NaN
919,left_hip,11,NaN,NaN
919,right_hip,12,NaN,NaN
919,left_knee,13,NaN,NaN
919,right_knee,14,NaN,NaN
919,left_ankle,15,NaN,NaN
919,right_ankle,16,NaN,NaN
920,nose,0,543.85876,77.94098
920,left_eye,1,655.9666,0.0
920,right_eye,2,452.1824,0.0
920,left_ear,3,841.0781,68.6575
920,right_ear,4,NaN,NaN
920,left_shoulder,5,1169.6926,595.15247
920,right_shoulder,6,166.60858,651.8323
920,left_elbow,7,NaN,NaN
920,right_elbow,8,NaN,NaN
920,left_wrist,9,NaN,NaN
920,right_wrist,10,NaN,NaN
920,left_hip,11,NaN,NaN
920,right_hip,12,NaN,NaN
920,left_knee,13,NaN,NaN
920,right_knee,14,NaN,NaN
920,left_ankle,15,NaN,NaN
920,right_ankle,16,NaN,NaN
921,nose,0,544.47314,78.41385
921,left_eye,1,656.85846,0.0
921,right_eye,2,451.8932,0.0
921,left_ear,3,842.4898,66.068695
921,right_ear,4,NaN,NaN
921,left_shoulder,5,1171.0608,592.6969
921,right_shoulder,6,166.73456,650.2464
921,left_elbow,7,NaN,NaN
921,right_elbow,8,NaN,NaN
921,left_wrist,9,NaN,NaN
921,right_wrist,10,NaN,NaN
921,left_hip,11,NaN,NaN
921,right_hip,12,NaN,NaN
921,left_knee,13,NaN,NaN
921,right_knee,14,NaN,NaN
921,left_ankle,15,NaN,NaN
921,right_ankle,16,NaN,NaN
922,nose,0,544.05396,78.31674
922,left_eye,1,656.008,0.0
922,right_eye,2,451.15677,0.0
922,left_ear,3,842.089,64.09668
922,right_ear,4,NaN,NaN
922,left_shoulder,5,1173.2352,592.75714
922,right_shoulder,6,166.591,651.3417
922,left_elbow,7,NaN,NaN
922,right_elbow,8,NaN,NaN
922,left_wrist,9,NaN,NaN
922,right_wrist,10,NaN,NaN
922,left_hip,11,NaN,NaN
922,right_hip,12,NaN,NaN
922,left_knee,13,NaN,NaN
922,right_knee,14,NaN,NaN
922,left_ankle,15,NaN,NaN
922,right_ankle,16,NaN,NaN
923,nose,0,543.8383,78.31546
923,left_eye,1,657.24255,0.0
923,right_eye,2,450.08105,0.0
923,left_ear,3,844.6496,61.651367
923,right_ear,4,NaN,NaN
923,left_shoulder,5,1175.646,593.9931
923,right_shoulder,6,162.21838,653.21765
923,left_elbow,7,NaN,NaN
923,right_elbow,8,NaN,NaN
923,left_wrist,9,NaN,NaN
923,right_wrist,10,NaN,NaN
923,left_hip,11,NaN,NaN
923,right_hip,12,NaN,NaN
923,left_knee,13,NaN,NaN
923,right_knee,14,NaN,NaN
923,left_ankle,15,NaN,NaN
923,right_ankle,16,NaN,NaN
924,nose,0,545.9085,78.495605
924,left_eye,1,657.44116,0.0
924,right_eye,2,453.055,0.0
924,left_ear,3,841.3929,64.68768
924,right_ear,4,NaN,NaN
924,left_shoulder,5,1171.6813,593.5824
924,right_shoulder,6,164.01776,652.5164
924,left_elbow,7,NaN,NaN
924,right_elbow,8,NaN,NaN
924,left_wrist,9,NaN,NaN
924,right_wrist,10,NaN,NaN
924,left_hip,11,NaN,NaN
924,right_hip,12,NaN,NaN
924,left_knee,13,NaN,NaN
924,right_knee,14,NaN,NaN
924,left_ankle,15,NaN,NaN
924,right_ankle,16,NaN,NaN
925,nose,0,545.04865,78.91376
925,left_eye,1,657.1198,0.0
925,right_eye,2,451.84863,0.0
925,left_ear,3,842.2131,64.86777
925,right_ear,4,NaN,NaN
925,left_shoulder,5,1172.6544,593.335
925,right_shoulder,6,162.73523,650.99524
925,left_elbow,7,NaN,NaN
925,right_elbow,8,NaN,NaN
925,left_wrist,9,NaN,NaN
925,right_wrist,10,NaN,NaN
925,left_hip,11,NaN,NaN
925,right_hip,12,NaN,NaN
925,left_knee,13,NaN,NaN
925,right_knee,14,NaN,NaN
925,left_ankle,15,NaN,NaN
925,right_ankle,16,NaN,NaN
926,nose,0,544.3552,79.56967
926,left_eye,1,656.97815,0.0
926,right_eye,2,450.82837,0.0
926,left_ear,3,843.6457,63.359863
926,right_ear,4,NaN,NaN
926,left_shoulder,5,1174.0706,592.82227
926,right_shoulder,6,162.62921,651.9692
926,left_elbow,7,NaN,NaN
926,right_elbow,8,NaN,NaN
926,left_wrist,9,NaN,NaN
926,right_wrist,10,NaN,NaN
926,left_hip,11,NaN,NaN
926,right_hip,12,NaN,NaN
926,left_knee,13,NaN,NaN
926,right_knee,14,NaN,NaN
926,left_ankle,15,NaN,NaN
926,right_ankle,16,NaN,NaN
927,nose,0,544.06055,78.784454
927,left_eye,1,656.4083,0.0
927,right_eye,2,450.63248,0.0
927,left_ear,3,841.7799,65.61209
927,right_ear,4,NaN,NaN
927,left_shoulder,5,1172.3165,595.4664
927,right_shoulder,6,159.82611,651.8859
927,left_elbow,7,NaN,NaN
927,right_elbow,8,NaN,NaN
927,left_wrist,9,NaN,NaN
927,right_wrist,10,NaN,NaN
927,left_hip,11,NaN,NaN
927,right_hip,12,NaN,NaN
927,left_knee,13,NaN,NaN
927,right_knee,14,NaN,NaN
927,left_ankle,15,NaN,NaN
927,right_ankle,16,NaN,NaN
928,nose,0,544.97943,78.12692
928,left_eye,1,657.01184,0.0
928,right_eye,2,451.38956,0.0
928,left_ear,3,841.7433,65.008606
928,right_ear,4,NaN,NaN
928,left_shoulder,5,1173.01,594.6281
928,right_shoulder,6,160.82593,649.14325
928,left_elbow,7,NaN,NaN
928,right_elbow,8,NaN,NaN
928,left_wrist,9,NaN,NaN
928,right_wrist,10,NaN,NaN
928,left_hip,11,NaN,NaN
928,right_hip,12,NaN,NaN
928,left_knee,13,NaN,NaN
928,right_knee,14,NaN,NaN
928,left_ankle,15,NaN,NaN
928,right_ankle,16,NaN,NaN
929,nose,0,544.40454,79.15323
929,left_eye,1,656.3609,0.0
929,right_eye,2,450.89526,0.0
929,left_ear,3,841.6597,64.32474
929,right_ear,4,NaN,NaN
929,left_shoulder,5,1174.739,595.70215
929,right_shoulder,6,159.92047,652.3479
929,left_elbow,7,NaN,NaN
929,right_elbow,8,NaN,NaN
929,left_wrist,9,NaN,NaN
929,right_wrist,10,NaN,NaN
929,left_hip,11,NaN,NaN
929,right_hip,12,NaN,NaN
929,left_knee,13,NaN,NaN
929,right_knee,14,NaN,NaN
929,left_ankle,15,NaN,NaN
929,right_ankle,16,NaN,NaN
930,nose,0,542.9431,78.4111
930,left_eye,1,655.4025,0.0
930,right_eye,2,450.9637,0.0
930,left_ear,3,840.7495,67.27835
930,right_ear,4,NaN,NaN
930,left_shoulder,5,1170.4739,592.9585
930,right_shoulder,6,160.35156,649.6714
930,left_elbow,7,NaN,NaN
930,right_elbow,8,NaN,NaN
930,left_wrist,9,NaN,NaN
930,right_wrist,10,NaN,NaN
930,left_hip,11,NaN,NaN
930,right_hip,12,NaN,NaN
930,left_knee,13,NaN,NaN
930,right_knee,14,NaN,NaN
930,left_ankle,15,NaN,NaN
930,right_ankle,16,NaN,NaN
931,nose,0,542.1827,77.46066
931,left_eye,1,655.2729,0.0
931,right_eye,2,449.7356,0.0
